9.18340419528707e-8   3.315491701287494e-8
9.386479796803436e-8   1.1708281368909775e-8
9.43414462656459e-8   4.134646229406244e-9
9.332607468669717e-8   1.2083473134063367e-9
9.379998733110866e-8   4.2671409285185973e-10
1.0432734617968756e-7   1.3708385261355918e-10
1.259766255452156e-7   6.430121483616187e-11
1.5731869021924696e-7   3.0161438787848134e-11
1.8978949612412776e-7   1.7095299442342993e-11
2.3678956720765683e-7   9.689500062613743e-12
2.907727103605475e-7   4.5450037572076975e-12
3.689294340793269e-7   2.576077379549414e-12
5.098345430430155e-7   1.0992485221306152e-12
6.465750441002758e-7   6.848830819488163e-13
8.346566332956755e-7   3.5313861181927277e-13
0.0000010244693036809182   1.820849170383841e-13
0.000001413790182344675   1.0320449904927894e-13
0.0000020186893557167604   5.321418281213927e-14
0.000002885054254277402   2.270724174553494e-14
0.000003602834688816798   1.0651168624012617e-14
0.000005053934825363357   6.636174665426122e-15
0.0000065150628272816084   4.545003757207679e-15
0.000008697732753303064   2.343489509138798e-15
0.000011600949883904993   1.4601032298162936e-15
0.000017716387161512405   7.528567156644912e-16
0.000026592399356084666   4.26714092851858e-16
0.000037970127529156856   2.200218203151444e-16
0.000056940917082551135   1.5068922239342477e-16
0.00007464705848212145   1.0320449904927893e-16
0.00010115782897531376   7.769820019603957e-17
0.0001466166801957789   5.8495611812632e-17
0.00021230846153035286   5.321418281213927e-17
0.00028744459356824326   4.840960141478969e-17
0.00040854403707331734   6.430121483616188e-17
0.0005617266744395726   7.769820019603957e-17
0.0007100924065739018   9.388641146339096e-17
0.0009279044332885177   1.24706879157642e-16
